,total_sqft,bath,price,location,bhk
9188,1530.0,2.0,108.0,Shukrawar Peth,2
9190,705.0,1.0,67.0,Sinhagad Road,1
9192,2483.0,5.0,212.0,Sinhagad Road,4
9193,1760.0,2.0,130.0,Sinhagad Road,3
9198,1600.0,4.0,125.0,Sinhagad Road,5
9199,1570.0,3.0,80.0,Sinhagad Road,3
9200,14000.0,3.0,800.0,Sinhagad Road,4
9201,3467.86,6.0,249.0,Sinhagad Road,4
9205,1200.0,2.0,120.0,Sinhagad Road,2
9206,1300.0,2.0,110.0,Sinhagad Road,2
9207,640.0,1.0,55.0,Sinhagad Road,1
9210,2145.0,3.0,175.0,Sinhagad Road,3
9212,1762.0,3.0,110.0,Sinhagad Road,3
9217,1575.0,2.0,110.0,Sinhagad Road,3
9219,1749.0,3.0,115.0,Sinhagad Road,3
9233,1300.0,2.0,75.0,Sinhagad Road,3
9234,2675.0,4.0,290.0,Sinhagad Road,4
9237,500.0,1.0,15.0,Sinhagad Road,1
9238,525.0,2.0,27.0,Sinhagad Road,1
9239,1737.0,2.0,95.0,Sinhagad Road,3
9240,2100.0,3.0,125.0,Sinhagad Road,4
9243,2690.0,4.0,185.0,Sinhagad Road,4
9250,1655.0,3.0,120.0,Sinhagad Road,3
9252,1040.0,2.0,68.59,Sinhagad Road,2
9257,600.0,1.0,35.0,Sinhagad Road,1
9258,1250.0,4.0,100.0,Sinhagad Road,4
9260,2340.0,4.0,145.0,Sinhagad Road,4
9266,980.0,2.0,86.0,Sinhagad Road,2
9267,790.5,1.0,42.295,Sinhagad Road,1
9268,1450.0,2.0,75.0,Sinhagad Road,3
9269,1278.0,3.0,62.71,Sinhagad Road,3
9270,1559.0,3.0,81.55,Sinhagad Road,3
9271,1400.0,2.0,78.0,Sinhagad Road,3
9273,1723.0,3.0,95.0,Sinhagad Road,3
9275,6000.0,4.0,625.0,Sinhagad Road,4
9276,1800.0,3.0,175.0,Sinhagad Road,3
9277,1720.0,3.0,150.0,Sinhagad Road,3
9282,1500.0,3.0,162.0,Sinhagad Road,4
9285,2045.0,3.0,108.0,Sinhagad Road,3
9286,1886.0,3.0,205.0,Sinhagad Road,3
9288,3425.0,3.0,320.0,Sinhagad Road,3
9289,3300.0,3.0,165.0,Sinhagad Road,3
9290,2500.0,3.0,250.0,Sinhagad Road,3
9293,1684.0,3.0,120.0,Sinhagad Road,3
9295,1615.0,3.0,97.0,Sinhagad Road,3
9296,1500.0,3.0,88.0,Sinhagad Road,3
9300,4000.0,8.0,160.0,Sinhagad Road,8
9301,1290.0,2.0,88.0,Sinhagad Road,2
9303,1644.0,3.0,80.51,Sinhagad Road,3
9304,1600.0,2.0,140.0,Sinhagad Road,3
9306,1730.0,3.0,125.0,Sinhagad Road,3
9308,770.0,1.0,36.0,Somwar Peth,2
9309,2026.0,3.0,132.0,Somwar Peth,3
9310,1166.0,2.0,55.0,Somwar Peth,2
9311,1800.0,3.0,110.0,Somwar Peth,3
9312,2225.0,3.0,160.0,Somwar Peth,3
9313,1260.0,2.0,67.39,Somwar Peth,2
9314,1750.0,3.0,85.0,Somwar Peth,3
9315,1665.0,3.0,86.58,Somwar Peth,3
9316,1495.0,2.0,79.5,Somwar Peth,2
9318,1093.0,2.0,70.0,Somwar Peth,2
9319,500.0,1.0,20.0,Somwar Peth,1
9320,1530.0,2.0,74.4,Somwar Peth,3
9321,1410.0,3.0,65.0,Somwar Peth,3
9322,1500.0,2.0,60.0,Somwar Peth,2
9323,1482.0,2.0,92.0,Somwar Peth,3
9324,1000.0,2.0,50.0,Somwar Peth,2
9326,972.0,2.0,44.0,Somwar Peth,2
9327,1080.0,2.0,37.0,Somwar Peth,2
9328,900.0,2.0,42.0,Somwar Peth,2
9330,1105.0,2.0,38.65,Somwar Peth,2
9331,600.0,1.0,32.0,Somwar Peth,1
9332,1187.0,2.0,45.0,Somwar Peth,2
9333,1132.0,2.0,42.0,Somwar Peth,2
9334,2167.0,3.0,170.0,Somwar Peth,3
9335,1418.0,2.0,104.0,Somwar Peth,2
9336,883.0,2.0,45.0,Somwar Peth,2
9337,1500.0,3.0,65.0,Somwar Peth,2
9338,1247.0,2.0,53.0,Somwar Peth,2
9339,1470.0,2.0,61.74,Somwar Peth,2
9340,923.0,1.0,60.84,Somwar Peth,1
9341,4428.0,4.0,255.0,Somwar Peth,4
9342,1150.0,2.0,75.0,Somwar Peth,2
9343,1104.0,2.0,39.0,Somwar Peth,2
9344,936.0,2.0,43.0,Somwar Peth,2
9345,1100.0,2.0,48.0,Somwar Peth,2
9346,1100.0,2.0,45.0,Somwar Peth,2
9348,1037.0,2.0,36.28,Somwar Peth,2
9349,1550.0,3.0,74.5,Somwar Peth,3
9351,919.0,2.0,28.0,Somwar Peth,2
9352,1402.0,2.0,85.0,Somwar Peth,3
9353,1089.0,2.0,32.67,Somwar Peth,2
9354,1450.0,3.0,68.0,Somwar Peth,3
9355,4260.0,4.0,272.0,Somwar Peth,4
9356,1060.0,2.0,40.0,Somwar Peth,2
9358,1016.0,2.0,45.9,Somwar Peth,2
9359,1020.0,2.0,55.0,Somwar Peth,2
9360,1390.0,2.0,76.45,Somwar Peth,3
9362,2336.5,3.0,115.89,Somwar Peth,3
9363,1000.0,2.0,28.88,Somwar Peth,2
9364,1125.0,2.0,32.5,Somwar Peth,2
9365,1065.0,2.0,40.47,Somwar Peth,2
9366,1200.0,2.0,79.0,Somwar Peth,2
9367,1340.0,2.0,65.0,Somwar Peth,2
9368,1411.0,3.0,93.15,Somwar Peth,3
9369,1100.0,2.0,37.0,Somwar Peth,2
9370,1018.0,2.0,50.8,Somwar Peth,2
9371,1450.0,2.0,57.0,Somwar Peth,2
9372,1153.0,2.0,45.0,Somwar Peth,2
9373,1065.0,2.0,42.59,Somwar Peth,2
9374,1691.2,3.0,115.0,Somwar Peth,3
9375,990.0,2.0,37.62,Somwar Peth,2
9377,1215.0,2.0,68.0,Somwar Peth,2
9378,1175.0,2.0,50.0,Somwar Peth,2
9380,1506.0,3.0,95.0,Somwar Peth,3
9381,552.5,1.0,13.26,Somwar Peth,1
9382,1045.0,2.0,42.0,Somwar Peth,2
9383,1573.0,3.0,98.0,Somwar Peth,3
9384,1000.0,2.0,28.88,Somwar Peth,2
9386,1075.0,2.0,52.0,Somwar Peth,2
9387,1819.0,3.0,100.0,Somwar Peth,3
9389,1190.0,2.0,50.0,Somwar Peth,2
9390,1575.0,3.0,80.0,Somwar Peth,3
9391,1450.0,2.0,67.0,Somwar Peth,3
9392,1175.0,2.0,70.5,Somwar Peth,2
9393,1820.0,3.0,85.2,Somwar Peth,3
9394,1010.0,2.0,52.0,Somwar Peth,2
9395,1689.0,3.0,103.0,Somwar Peth,3
9396,1021.0,2.0,76.0,Somwar Peth,2
9398,1415.0,2.0,60.0,Somwar Peth,2
9399,1299.0,2.0,97.0,Somwar Peth,2
9400,1182.0,2.0,60.1,Somwar Peth,3
9401,645.0,1.0,55.0,Somwar Peth,1
9402,1166.0,2.0,37.29,Somwar Peth,2
9403,1268.0,2.0,56.0,Somwar Peth,2
9404,1232.0,2.0,69.61,Somwar Peth,2
9405,2950.0,4.0,253.0,Somwar Peth,4
9407,1700.0,3.0,90.0,Somwar Peth,3
9408,1080.0,2.0,38.0,Somwar Peth,2
9409,1800.0,3.0,128.0,Somwar Peth,3
9410,1672.0,3.0,86.0,Somwar Peth,3
9411,5400.0,5.0,475.0,Somwar Peth,4
9412,1289.0,2.0,70.0,Somwar Peth,2
9413,1169.0,2.0,50.11,Somwar Peth,2
9414,1165.0,1.0,42.09,Somwar Peth,2
9415,1183.0,2.0,79.54,Somwar Peth,2
9418,1200.0,2.0,44.4,Somwar Peth,2
9419,1260.0,2.0,83.5,Somwar Peth,2
9420,1740.0,3.0,150.0,Somwar Peth,3
9421,1596.0,3.0,118.0,Somwar Peth,3
9422,1274.0,2.0,90.0,Somwar Peth,2
9423,1048.0,2.0,44.0,Somwar Peth,2
9424,1499.0,5.0,102.0,Swargate,3
9426,1210.0,2.0,80.9,Swargate,2
9427,1050.0,2.0,65.0,Swargate,2
9433,3260.0,4.0,240.0,Swargate,4
9434,1865.0,3.0,145.0,Swargate,3
9435,485.0,1.0,15.0,Swargate,1
9436,980.0,2.0,69.0,Swargate,2
9437,440.0,1.0,16.5,Swargate,1
9439,1000.0,4.0,66.0,Swargate,3
9441,1840.0,3.0,98.0,Swargate,3
9442,1455.0,2.0,145.0,Swargate,2
9443,1255.0,2.0,73.0,Swargate,2
9447,1825.0,3.0,105.0,Swargate,3
9450,1375.0,2.0,80.0,Swargate,2
9455,2000.0,3.0,200.0,Swargate,3
9456,1584.0,3.0,145.0,Swargate,4
9457,3595.0,6.0,360.0,Swargate,4
9459,1730.0,3.0,120.0,Swargate,3
9460,1200.0,3.0,165.0,Swargate,3
9462,1280.0,2.0,75.0,Swargate,2
9465,1592.0,3.0,91.0,Swargate,3
9469,1725.0,3.0,110.0,Swargate,3
9470,4640.0,4.0,600.0,Swargate,4
9472,654.0,1.0,37.0,Swargate,1
9473,1255.0,2.0,95.0,Swargate,3
9477,2396.0,4.0,325.0,Swargate,4
9481,2100.0,4.0,150.0,Swargate,4
9483,1532.5,3.0,84.29,Swargate,3
9491,3000.0,4.0,240.0,Swargate,4
9493,1199.0,2.0,85.0,Swargate,2
9495,1210.0,2.0,75.0,Swargate,2
9497,2000.0,4.0,138.0,Swargate,3
9500,620.0,2.0,48.0,Swargate,1
9502,1200.0,1.0,81.0,Swargate,2
9504,520.0,2.0,29.0,Swargate,1
9505,1872.0,3.0,152.0,Swargate,3
9506,418.0,2.0,11.5,Swargate,1
9508,1620.0,3.0,95.0,Swargate,3
9509,1262.0,2.0,83.0,Swargate,3
9510,1200.0,2.0,66.0,Swargate,3
9515,1200.0,2.0,72.0,Swargate,2
9516,470.0,1.0,21.0,Swargate,1
9517,1607.0,2.0,112.0,Swargate,3
9520,630.0,1.0,46.0,Swargate,1
9523,1200.0,2.0,70.0,Swargate,2
9524,1491.0,3.0,85.0,Swargate,3
9526,2350.0,5.0,325.0,Swargate,5
9529,1880.0,4.0,110.0,Swargate,3
9531,1200.0,2.0,66.0,Swargate,1
9532,410.0,1.0,48.0,Swargate,1
9533,1920.0,3.0,150.0,Swargate,3
9537,1843.0,3.0,95.0,Swargate,3
9538,1991.0,4.0,100.0,Swargate,3
9539,1274.0,2.0,90.0,Swargate,2
9540,1390.0,2.0,69.49,Swargate,3
9541,1750.0,3.0,100.0,Swargate,3
9542,525.0,1.0,26.0,Swargate,1
9543,1150.0,3.0,65.0,Swargate,3
9545,1710.0,3.0,110.0,Swargate,3
9546,4600.0,9.0,150.0,Swargate,9
9548,3000.0,7.0,210.0,Tilak Road,6
9549,1700.0,3.0,155.0,Tilak Road,3
9550,4111.0,4.0,250.0,Tilak Road,4
9551,1490.0,3.0,84.0,Tilak Road,3
9552,1132.5,2.0,48.13,Tilak Road,2
9553,1142.0,2.0,70.0,Tilak Road,2
9556,1050.0,2.0,42.0,Tilak Road,2
9558,1614.0,3.0,95.0,Tilak Road,3
9559,1258.0,2.0,63.53,Tilak Road,2
9560,1200.0,2.0,53.0,Tilak Road,2
9562,1870.0,3.0,110.0,Tilak Road,3
9563,1128.0,2.0,64.0,Tilak Road,2
9564,800.0,1.0,50.0,Tilak Road,2
9565,1250.0,2.0,60.0,Tilak Road,2
9567,1300.0,3.0,65.0,Tilak Road,3
9568,1055.0,2.0,45.35,Tilak Road,2
9569,1165.0,2.0,75.0,Tilak Road,2
9570,1065.0,2.0,42.6,Tilak Road,2
9571,2800.0,3.0,250.0,Tilak Road,3
9572,1280.0,2.0,60.0,Tilak Road,2
9573,1020.07,2.0,68.38,Tilak Road,2
9574,1785.0,3.0,94.0,Tilak Road,3
9575,1050.0,2.0,48.0,Tilak Road,2
9576,3500.0,5.0,275.0,Tilak Road,3
9577,703.0,1.0,52.0,Tilak Road,1
9578,4818.0,4.0,390.0,Tilak Road,4
9579,1050.0,2.0,45.0,Tilak Road,2
9580,1070.0,2.0,60.0,Tilak Road,2
9581,2062.0,3.0,140.0,Tilak Road,4
9582,1222.0,2.0,112.0,Tilak Road,2
9583,1070.0,2.0,43.0,Tilak Road,2
9585,1900.0,3.0,150.0,Tilak Road,3
9586,1346.0,2.0,71.32,Tilak Road,2
9587,1000.0,2.0,41.0,Tilak Road,2
9588,1108.0,2.0,87.0,Tilak Road,2
9589,1388.0,3.0,69.99,Tilak Road,3
9590,810.0,1.0,21.0,Tilak Road,1
9591,795.0,2.0,32.0,Tilak Road,2
9592,1440.0,4.0,88.0,Tilak Road,4
9593,1170.0,2.0,33.0,Tilak Road,2
9594,680.0,1.0,46.0,Tilak Road,1
9597,3600.0,6.0,145.0,Tilak Road,8
9598,1255.0,2.0,55.5,Tilak Road,2
9600,1060.0,2.0,37.0,Tilak Road,2
9601,1115.0,2.0,50.0,Tilak Road,2
9602,1375.0,2.0,58.0,Tilak Road,2
9605,2145.0,3.0,165.0,Tilak Road,3
9606,1155.0,2.0,50.125,Tilak Road,2
9607,1280.0,2.0,90.0,Tilak Road,2
9608,1180.0,2.0,41.3,Tilak Road,2
9609,1210.0,2.0,77.0,Tilak Road,2
9610,1100.0,2.0,44.0,Tilak Road,2
9611,1614.0,3.0,93.0,Tilak Road,3
9612,1400.0,2.0,78.0,Tilak Road,3
9613,1200.0,3.0,98.0,Tilak Road,3
9615,1151.0,2.0,43.6,Tilak Road,2
9617,1165.0,2.0,88.5,Tilak Road,2
9618,2900.0,4.0,240.0,Tilak Road,4
9619,905.0,2.0,50.0,Tilak Road,2
9620,2400.0,4.0,130.0,Tilak Road,3
9621,1072.0,2.0,42.87,Tilak Road,2
9622,680.0,3.0,60.0,Tilak Road,2
9623,1424.0,2.0,80.0,Tilak Road,2
9624,810.0,2.0,25.5,Tilak Road,2
9625,2020.0,3.0,160.0,Tilak Road,3
9626,1190.0,2.0,64.0,Tilak Road,2
9627,1174.0,2.0,74.0,Tilak Road,2
9628,1040.0,2.0,78.0,Tilak Road,2
9629,1334.0,2.0,62.0,Tilak Road,2
9630,2400.0,4.0,240.0,Tilak Road,3
9631,1623.0,3.0,89.0,Tilak Road,3
9632,1200.0,2.0,36.1,Tilak Road,2
9633,2000.0,2.0,75.0,Tilak Road,2
9634,1222.0,2.0,48.0,Tilak Road,2
9635,660.0,1.0,35.0,Tilak Road,1
9636,1225.0,2.0,37.0,Tilak Road,2
9637,1200.0,2.0,85.0,Tilak Road,2
9638,4000.0,5.0,170.0,Tilak Road,5
9639,1600.0,3.0,100.0,Tilak Road,3
9640,1255.0,2.0,52.35,Tilak Road,2
9641,740.0,1.0,23.65,Tilak Road,1
9642,1335.0,2.0,73.43,Tilak Road,3
9644,1350.0,2.0,90.0,Tilak Road,2
9645,1032.0,2.0,31.99,Tilak Road,2
9646,1500.0,5.0,95.0,Tilak Road,3
9647,1138.0,2.0,32.0,Tilak Road,2
9648,1377.0,2.0,80.0,Tilak Road,2
9649,1790.0,3.0,105.0,Tilak Road,3
9650,1317.0,2.0,52.0,Tilak Road,2
9651,1510.0,3.0,78.0,Tilak Road,3
9652,955.0,2.0,37.97,Tilak Road,2
9653,1052.0,2.0,34.72,Tilak Road,2
9654,2250.0,3.0,180.0,Tilak Road,3
9656,1350.0,3.0,80.99,Tilak Road,3
9657,1200.0,2.0,70.0,Tilak Road,2
9659,2144.0,3.0,145.0,Uruli Devachi,3
9662,1440.0,2.0,95.0,Uruli Devachi,2
9665,1039.0,2.0,80.0,Uruli Devachi,2
9667,1500.0,3.0,130.0,Uruli Devachi,3
9668,1363.0,2.0,68.0,Uruli Devachi,2
9669,910.0,2.0,42.0,Uruli Devachi,2
9670,680.0,2.0,42.0,Uruli Devachi,2
9671,765.0,2.0,30.0,Uruli Devachi,1
9672,1700.0,4.0,152.0,Uruli Devachi,4
9673,1268.0,2.0,73.0,Uruli Devachi,2
9675,1304.0,2.0,79.0,Uruli Devachi,2
9676,760.0,1.0,50.3,Uruli Devachi,1
9677,1274.0,2.0,70.0,Uruli Devachi,2
9678,1340.0,3.0,90.0,Uruli Devachi,3
9679,1703.0,3.0,113.0,Uruli Devachi,3
9680,1750.0,3.0,110.0,Uruli Devachi,3
9683,1495.0,2.0,79.5,Uruli Devachi,2
9685,1500.0,3.0,102.0,Uruli Devachi,3
9688,1350.0,2.0,86.0,Uruli Devachi,2
9689,1532.0,3.0,115.0,Uruli Devachi,3
9690,1874.0,4.0,130.0,Uruli Devachi,3
9692,3000.0,5.0,270.0,Uruli Devachi,4
9693,1280.0,4.0,115.0,Uruli Devachi,4
9697,1197.0,2.0,79.0,Uruli Devachi,2
9699,905.0,1.0,52.0,Uruli Devachi,1
9700,1060.0,2.0,65.0,Uruli Devachi,2
9703,1278.0,2.0,90.0,Uruli Devachi,2
9704,1224.0,2.0,70.0,Uruli Devachi,2
9705,3930.0,7.0,329.0,Uruli Devachi,5
9706,883.0,2.0,50.0,Uruli Devachi,2
9707,1191.0,2.0,90.0,Uruli Devachi,2
9708,1245.0,2.0,62.0,Uruli Devachi,2
9709,1047.0,2.0,91.0,Uruli Devachi,2
9710,1600.0,3.0,95.0,Uruli Devachi,3
9712,1013.0,2.0,51.0,Uruli Devachi,2
9713,1693.0,3.0,125.0,Uruli Devachi,3
9714,1639.0,3.0,129.0,Uruli Devachi,3
9715,1245.0,2.0,100.0,Uruli Devachi,2
9716,1050.0,2.0,55.0,Uruli Devachi,2
9718,1417.0,2.0,76.0,Uruli Devachi,3
9721,1149.0,2.0,65.0,Uruli Devachi,2
9724,1060.0,2.0,50.0,Uruli Devachi,2
9725,1280.0,2.0,61.0,Uruli Devachi,2
9728,560.0,1.0,21.0,Uruli Devachi,1
9729,500.0,1.0,16.0,Uruli Devachi,1
9732,1155.0,2.0,65.0,Uruli Devachi,2
9734,1130.0,2.0,63.0,Uruli Devachi,2
9735,1140.0,2.0,65.0,Uruli Devachi,2
9738,3628.0,4.0,246.0,Uruli Devachi,4
9741,1025.0,2.0,60.0,Uruli Devachi,2
9742,1155.0,2.0,69.0,Uruli Devachi,2
9743,1981.0,3.0,134.0,Uruli Devachi,3
9744,1920.0,4.0,121.0,Uruli Devachi,3
9747,2000.0,3.0,125.0,Uruli Devachi,3
9748,2050.0,3.0,135.0,Uruli Devachi,3
9749,1056.0,2.0,70.0,Uruli Devachi,2
9750,700.0,2.0,36.0,Uruli Devachi,2
9751,1920.0,3.0,134.0,Uruli Devachi,3
9753,4800.0,5.0,350.0,Uruli Devachi,4
9758,1125.0,2.0,75.0,Uruli Devachi,2
9759,1195.0,2.0,75.0,Uruli Devachi,2
9760,1305.0,2.0,90.0,Uruli Devachi,2
9761,747.0,1.0,27.0,Uruli Devachi,1
9764,1717.0,3.0,125.0,Uruli Devachi,3
9766,1100.0,2.0,64.08,Uruli Devachi,2
9767,1175.0,2.0,65.0,Uruli Devachi,2
9769,1704.0,3.0,110.0,Vadgaon Budruk,3
9771,1600.0,2.0,108.0,Vadgaon Budruk,3
9773,1550.0,3.0,100.0,Vadgaon Budruk,3
9774,2760.0,4.0,155.0,Vadgaon Budruk,4
9775,1500.0,2.0,95.0,Vadgaon Budruk,3
9776,2169.0,4.0,115.0,Vadgaon Budruk,3
9780,1297.0,2.0,112.0,Vadgaon Budruk,2
9782,2422.0,4.0,160.0,Vadgaon Budruk,4
9783,1429.0,3.0,86.0,Vadgaon Budruk,3
9785,1521.0,3.0,94.99,Vadgaon Budruk,3
9786,1200.0,2.0,66.0,Vadgaon Budruk,3
9787,1500.0,3.0,88.0,Vadgaon Budruk,3
9789,4850.0,6.0,385.0,Vadgaon Budruk,4
9794,1610.0,3.0,92.0,Vadgaon Budruk,3
9797,1610.0,2.0,115.0,Vadgaon Budruk,3
9798,1460.0,2.0,73.0,Vadgaon Budruk,3
9799,1460.0,3.0,71.0,Vadgaon Budruk,3
9800,1664.0,2.0,93.865,Vadgaon Budruk,3
9801,1327.0,2.0,85.0,Vadgaon Budruk,2
9802,3785.0,6.0,280.0,Vadgaon Budruk,4
9804,1559.0,3.0,127.0,Vadgaon Budruk,3
9807,656.0,1.0,53.0,Vadgaon Budruk,1
9808,1385.0,2.0,76.18,Vadgaon Budruk,3
9812,1046.0,2.0,75.0,Vadgaon Budruk,2
9818,1025.0,2.0,66.0,Vadgaon Budruk,2
9820,630.5,1.0,32.15,Vadgaon Budruk,1
9823,3600.0,6.0,303.0,Vadgaon Budruk,6
9826,1200.0,2.0,80.0,Vadgaon Budruk,2
9828,720.0,1.0,60.0,Vadgaon Budruk,1
9831,1230.0,3.0,60.0,Vadgaon Budruk,3
9832,1685.0,3.0,135.0,Vadgaon Budruk,3
9834,1350.0,3.0,75.0,Vadgaon Budruk,3
9836,1492.0,3.0,88.0,Vadgaon Budruk,3
9839,1745.0,2.0,98.485,Vadgaon Budruk,3
9845,1420.0,3.0,68.0,Vadgaon Budruk,3
9847,1837.0,3.0,142.0,Vadgaon Budruk,3
9848,3900.0,6.0,260.0,Vadgaon Budruk,6
9851,1603.0,2.0,125.0,Vadgaon Budruk,3
9853,1430.0,3.0,70.0,Vadgaon Budruk,3
9856,4000.0,6.0,230.0,Vadgaon Budruk,6
9858,840.0,1.0,57.0,Vadgaon Budruk,1
9859,581.0,1.0,29.0,Vadgaon Budruk,1
9860,1940.0,4.0,116.0,Vadgaon Budruk,3
9861,1335.0,2.0,95.0,Vadgaon Budruk,2
9862,3019.0,6.0,190.0,Vadgaon Budruk,4
9869,1420.0,2.0,99.26,Vadgaon Budruk,2
9872,1342.0,2.0,90.0,Vadgaon Budruk,2
9874,1442.0,3.0,80.0,Vadgaon Budruk,3
9878,1984.0,4.0,148.0,Vadgaon Budruk,3
9879,1760.0,3.0,139.0,Vadgaon Budruk,3
9880,1075.0,2.0,52.57,Vadgaon Budruk,1
9881,1420.0,2.0,100.0,Viman Nagar,3
9882,451.0,1.0,29.9,Viman Nagar,1
9885,1702.0,3.0,130.0,Viman Nagar,3
9887,3206.0,5.0,270.0,Viman Nagar,4
9888,1050.0,2.0,55.5,Viman Nagar,2
9890,1408.0,2.0,85.0,Viman Nagar,2
9891,1132.0,2.0,67.0,Viman Nagar,2
9894,2400.0,3.0,160.0,Viman Nagar,3
9897,955.0,2.0,53.55,Viman Nagar,2
9899,1240.0,2.0,84.0,Viman Nagar,3
9900,1752.12,3.0,116.0,Viman Nagar,3
9903,1626.0,2.0,120.0,Viman Nagar,3
9907,1200.0,2.0,66.0,Viman Nagar,2
9912,1583.0,3.0,74.4,Viman Nagar,3
9913,1750.0,3.0,150.0,Viman Nagar,3
9914,1890.0,3.0,162.0,Viman Nagar,3
9917,4500.0,5.0,400.0,Viman Nagar,4
9920,640.0,1.0,20.5,Viman Nagar,1
9921,2422.0,3.0,150.0,Viman Nagar,4
9922,1749.0,3.0,117.0,Viman Nagar,3
9923,1610.0,3.0,84.53,Viman Nagar,3
9924,1100.0,2.0,85.0,Viman Nagar,2
9925,1200.0,3.0,96.25,Viman Nagar,3
9926,1800.0,3.0,88.0,Viman Nagar,3
9928,1200.0,2.0,69.0,Viman Nagar,3
9930,1312.0,2.0,69.0,Viman Nagar,2
9933,1680.0,3.0,105.0,Viman Nagar,3
9934,2990.0,5.0,210.0,Viman Nagar,3
9936,1539.0,3.0,85.0,Viman Nagar,3
9937,480.0,1.0,25.0,Viman Nagar,1
9939,1200.0,2.0,76.0,Viman Nagar,2
9940,1200.0,2.0,62.5,Viman Nagar,2
9941,1711.0,3.0,110.0,Viman Nagar,3
9944,2075.0,3.0,175.0,Viman Nagar,3
9946,1859.0,3.0,121.0,Viman Nagar,3
9947,1610.0,3.0,80.48,Viman Nagar,3
9948,1010.0,2.0,55.0,Viman Nagar,2
9949,1847.0,3.0,123.0,Viman Nagar,3
9950,2439.0,4.0,185.0,Viman Nagar,4
9955,1530.0,2.0,74.4,Viman Nagar,3
9957,1293.0,2.0,80.0,Viman Nagar,3
9958,1720.0,2.0,130.0,Viman Nagar,3
9959,1550.0,2.0,98.0,Viman Nagar,3
9962,940.0,2.0,48.0,Viman Nagar,2
9965,1200.0,1.0,70.0,Viman Nagar,2
9967,1293.0,2.0,80.0,Viman Nagar,2
9968,1884.0,4.0,118.0,Viman Nagar,3
9971,1732.0,3.0,112.0,Viman Nagar,3
9973,1035.0,2.0,52.79,Viman Nagar,2
9974,1255.0,3.0,77.68,Viman Nagar,3
9976,3453.0,4.0,247.0,Viman Nagar,4
9977,1588.0,2.0,90.0,Viman Nagar,3
9978,1460.0,2.0,90.0,Viman Nagar,3
9979,1309.0,2.0,82.0,Viman Nagar,2
9980,1329.0,2.0,107.0,Viman Nagar,2
9981,750.0,1.0,47.0,Viman Nagar,1
9983,1169.0,2.0,64.08,Viman Nagar,2
9984,1610.0,2.0,119.0,Viman Nagar,3
9985,663.0,1.0,32.82,Viman Nagar,1
9986,1820.0,3.0,95.5,Viman Nagar,3
9987,1231.0,2.0,84.5,Viman Nagar,2
9988,1738.0,3.0,110.0,Viman Nagar,3
9991,540.0,1.0,22.5,Viman Nagar,1
9994,1000.0,2.0,70.0,Vishrant Wadi,2
9996,1800.0,3.0,95.0,Vishrant Wadi,3
9997,4144.0,4.0,315.0,Vishrant Wadi,4
9998,775.0,2.0,55.0,Vishrant Wadi,2
9999,1567.0,2.0,92.0,Vishrant Wadi,2
10001,3235.0,3.0,235.0,Vishrant Wadi,3
10004,1100.0,2.0,62.7,Vishrant Wadi,2
10005,1012.0,2.0,66.5,Vishrant Wadi,2
10006,1469.0,3.0,89.0,Vishrant Wadi,3
10010,2900.0,4.0,240.0,Vishrant Wadi,3
10013,1245.0,2.0,68.0,Vishrant Wadi,3
10016,700.0,1.0,30.09,Vishrant Wadi,1
10021,461.82,1.0,31.7,Vishrant Wadi,1
10022,4051.0,4.0,345.0,Vishrant Wadi,4
10025,3300.0,3.0,250.0,Vishrant Wadi,5
10027,650.0,1.0,30.0,Vishrant Wadi,1
10034,1220.0,2.0,68.0,Vishrant Wadi,2
10040,680.0,1.0,32.64,Vishrant Wadi,1
10042,1255.0,2.0,77.0,Vishrant Wadi,2
10043,2250.0,3.0,113.0,Vishrant Wadi,3
10045,1449.0,3.0,90.0,Vishrant Wadi,3
10051,1800.0,3.0,90.0,Vishrant Wadi,3
10054,1158.0,2.0,75.0,Vishrant Wadi,2
10057,2122.0,3.0,125.0,Vishrant Wadi,3
10059,920.0,2.0,60.0,Vishrant Wadi,2
10060,947.55,2.0,80.0,Vishrant Wadi,2
10063,1718.0,3.0,119.0,Vishrant Wadi,3
10064,1691.0,3.0,113.0,Vishrant Wadi,3
10065,1020.0,2.0,49.87,Vishrant Wadi,1
10066,1645.0,3.0,95.0,Vishrant Wadi,3
10067,1400.0,3.0,90.0,Vishrant Wadi,3
10068,2350.0,4.0,163.0,Vishrant Wadi,3
10069,1200.0,2.0,66.0,Vishrant Wadi,3
10070,3400.0,4.0,235.0,Vishrant Wadi,4
10073,1706.0,3.0,115.0,Vishrant Wadi,3
10076,600.0,1.0,45.0,Vishrant Wadi,1
10077,664.0,1.0,34.0,Vishrant Wadi,1
10082,1205.0,2.0,68.32,Vishrant Wadi,2
10083,1200.0,1.0,45.0,Vishrant Wadi,1
10084,1275.0,3.0,70.0,Vishrant Wadi,3
10091,1314.0,2.0,70.44,Vishrant Wadi,3
10092,1035.0,2.0,90.0,Vishrant Wadi,2
10095,1050.0,2.0,55.0,Vishrant Wadi,2
10100,1206.0,2.0,90.0,Vishrant Wadi,2
10104,1533.0,3.0,75.885,Vishrant Wadi,3
10105,1720.0,3.0,100.0,Vishrant Wadi,3
10107,1060.0,2.0,58.06,Wadgaon Sheri,2
10108,1070.0,2.0,52.0,Wadgaon Sheri,2
10109,861.0,2.0,34.5,Wadgaon Sheri,2
